ID,Grade Level,Title (Raw Strings),Title (Clean),Salary (Minimum),Salary (Increment),Salary (Maximum),Reference,Effective Date (YYYY-MM-DD)
MMR_CIVSRVT_0666,11,ဆေးစပ်(၄),ဆေးစပ်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0667,11,သားဖွားဆရာမ,သားဖွားဆရာမ," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0668,11,လထဆေးလူမှုဆက်ဆံရေးမှူး,လက်ထောက်ဆေးလူမှုဆက်ဆံရေးမှူး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0669,11,ဒု-လထ ပိုးမွှားစုံစမ်းရေးမှူး,ဒုတိယလထ ပိုးမွှားစုံစမ်းရေးမှူး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0670,11,ပုံနှိပ်ကျွမ်းကျင် (၄),ပုံနှိပ်ကျွမ်းကျင် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0671,11,စာပေလက်ထောက် (၄),စာပေလက်ထောက် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0672,11,ဓာတ်ပုံကျွမ်းကျင်(၄),ဓာတ်ပုံကျွမ်းကျင်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0673,11,ဗီဒီယိုကျွမ်းကျင်(၄),ဗီဒီယိုကျွမ်းကျင်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0674,11,ကျွမ်းကျင်(၄),ကျွမ်းကျင်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0675,11,အသံလွှင့်ကျွမ်းကျင်(၄),အသံလွှင့်ကျွမ်းကျင်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0676,11,ရုပ်သံကျွမ်းကျင် (၄),ရုပ်သံကျွမ်းကျင် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0677,11,ရိုးရာပန်းပညာရှင်(၄),ရိုးရာပန်းပညာရှင်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0678,11,အနုပညာရှင် (၄),အနုပညာရှင် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0679,11,စာကြည့်တိုက်လက်ထောက် (၄),စာကြည့်တိုက်လက်ထောက် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0680,11,ပြတိုက်လက်ထောက် (၄),ပြတိုက်လက်ထောက် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0681,11,မော်ကွန်းထိန်း လထ (၄),မော်ကွန်းထိန်း လထ (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0682,11,လူမှုဝန်ထမ်း (၄),လူမှုဝန်ထမ်း (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0683,11,သာသနာရေးလက်ထောက် (၄),သာသနာရေးလက်ထောက် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0684,11,လထလူဝင်မှုကြီးကြပ်ရေးမှူး,လက်ထောက်လူဝင်မှုကြီးကြပ်ရေးမှူး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0685,11,လထစုံစမ်းရေးမှူး,လက်ထောက်စုံစမ်းရေးမှူး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0686,11,အရောင်း(၄),အရောင်း(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0687,11,စားဖိုမှူး(၄),စားဖိုမှူး(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0688,11,စားပွဲထိုး(၄),စားပွဲထိုး(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0689,11,ဧည့်ကြို (၄),ဧည့်ကြို (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0690,11,မုန့်ဖုတ် (၄),မုန့်ဖုတ် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0691,11,ဧည့်လမ်းညွှန် (၄),ဧည့်လမ်းညွှန် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0692,11,မျက်မှန်ကျွမ်းကျင် (၄),မျက်မှန်ကျွမ်းကျင် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0693,11,သားခုတ် (၄),သားခုတ် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0694,11,အဝတ်လျှော်(၄),အဝတ်လျှော်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0695,11,အခန်းထိန်း(၄),အခန်းထိန်း(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0696,11,အခမ်းအနားပြင်(၄),အခမ်းအနားပြင်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0697,11,စက်ချုပ်(၄),စက်ချုပ်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0698,11,စစ်ဆေးရေးမှူး(၄),စစ်ဆေးရေးမှူး(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0699,11,စိစစ်ရေးမှူး (၄),စိစစ်ရေးမှူး (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0700,11,စကားပြန် (၄),စကားပြန် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0701,11,ဘာသာပြန် (၄),ဘာသာပြန် (၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0702,11,ဈေးတာဝန်ခံ(၄),ဈေးတာဝန်ခံ(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0703,11,အခွန်ကောက်(၄),အခွန်ကောက်(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0704,11,စည်းကမ်းထိန်း(၄),စည်းကမ်းထိန်း(၄)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0705,11,စည်ပင်သာယာလုပ်သား(၁),စည်ပင်သာယာလုပ်သား(၁)," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0706,11,တိရစ္ဆာန်ထောင်မှူး,တိရစ္ဆာန်ထောင်မှူး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0707,11,တိရစ္ဆာန်မှတ်ပုံတင်,တိရစ္ဆာန်မှတ်ပုံတင်," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0708,11,လက်ထောက်ထိန်းသိမ်းရေးမှူး,လက်ထောက်ထိန်းသိမ်းရေးမှူး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0709,11,လက်ထောက်အကောက်ခွန်မှူး,လက်ထောက်အကောက်ခွန်မှူး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0710,11,ရဲတပ်ကြပ်,ရဲတပ်ကြပ်," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0711,11,မီးသတ်တပ်ကြပ်ကြီး,မီးသတ်တပ်ကြပ်ကြီး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0712,11,လက်ထောက်ထောင်မှူး,လက်ထောက်ထောင်မှူး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0713,11,အကျဉ်းထောင်တပ်ကြပ်ကြီး,အကျဉ်းထောင်တပ်ကြပ်ကြီး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0714,11,ဒု-ရုံပိုင်,ဒုတိယရုံပိုင်," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0715,11,လက်ထောက်နည်းပြ,လက်ထောက်နည်းပြ," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0716,11,လက်ထောက်စာစဉ်မှူး,လက်ထောက်စာစဉ်မှူး," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0717,11,လက်ထောက်အလယ်တန်းပြ,လက်ထောက်အလယ်တန်းပြ," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0718,11,လက်ထောက်မူလတန်းပြ ,လက်ထောက်မူလတန်းပြ ," 180,000 "," 2,000 "," 190,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0719,12,စာရင်းကိုင် (၅),စာရင်းကိုင် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0720,12,ပစ္စည်းထိန်း (၅),ပစ္စည်းထိန်း (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0721,12,လုံခြုံရေး (၅),လုံခြုံရေး (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0722,12,ရုံးအကူမှူး,ရုံးအကူမှူး," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0723,12,လုပ်သားမှူး,လုပ်သားမှူး," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0724,12,စာကူးစက်လှည့်အကူ,စာကူးစက်လှည့်အကူ," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0725,12,စာတွဲထိန်း,စာတွဲထိန်း," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0726,12,အမှုတွဲထိန်း,အမှုတွဲထိန်း," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0727,12,စာပို့စာလက်ခံ,စာပို့စာလက်ခံ," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0728,12,စာတွဲချုပ်,စာတွဲချုပ်," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0729,12,စာအုပ်ချုပ်,စာအုပ်ချုပ်," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0730,12,သန့်ရှင်းရေး,သန့်ရှင်းရေး," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0731,12,ယန္တရားမောင်း(၅),ယန္တရားမောင်း(၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0732,12,စက်မောင်း(၅),စက်မောင်း(၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0733,12,ယာဉ်မောင်းစက်ပြင်(၅),ယာဉ်မောင်းစက်ပြင်(၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0734,12,ယာဉ်မောင်း(၅),ယာဉ်မောင်း(၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0735,12,လျှပ်စစ်ကျွမ်းကျင် (၅),လျှပ်စစ်ကျွမ်းကျင် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0736,12,အီလက်ထရောနစ် ကျွမ်းကျင် (၅),အီလက်ထရောနစ် ကျွမ်းကျင် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0737,12,စက်မှု စီမံရေး (၅),စက်မှု စီမံရေး (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0738,12,စက်မှုကျွမ်းကျင် (၅),စက်မှုကျွမ်းကျင် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0739,12,ထုတ်လုပ်ရေးကျွမ်းကျင် (၅),ထုတ်လုပ်ရေးကျွမ်းကျင် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0740,12,လက်မှုကျွမ်းကျင်(၅),လက်မှုကျွမ်းကျင်(၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0741,12,ဂဟေဆက် (၅),ဂဟေဆက် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0742,12,သုတေသနလက်ထောက် (၅),သုတေသနလက်ထောက် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0743,12,အငယ်တန်းသုတေသနအရာရှိ (၅),အငယ်တန်းသုတေသနအရာရှိ (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0744,12,ဓာတ်ခွဲခန်းကျွမ်းကျင် (၅),ဓာတ်ခွဲခန်းကျွမ်းကျင် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0745,12,ရေယာဉ်အုပ် (၅),ရေယာဉ်အုပ် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0746,12,စက်ခန်းအုပ် (၅),စက်ခန်းအုပ် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0747,12,တက်မကိုင် (၅),တက်မကိုင် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0748,12,သင်္ဘောသား (၅),သင်္ဘောသား (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0749,12,ရေငုပ် (၅),ရေငုပ် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0750,12,တိုင်းထွာရေး (၅),တိုင်းထွာရေး (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0751,12,စက်ခေါင်းမှူး (၅),စက်ခေါင်းမှူး (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0752,12,ဆက်သွယ်ရေး(၅),ဆက်သွယ်ရေး(၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0753,12,(ပဲ့ချိတ်/ပဲ့ထောင်မောင်းလက်ထောက်),(ပဲ့ချိတ်/ပဲ့ထောင်မောင်းလက်ထောက်)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0754,12,ရေနံကျွမ်းကျင် (၅),ရေနံကျွမ်းကျင် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0755,12,ဘူမိဗေဒလက်ထောက် (၅),ဘူမိဗေဒလက်ထောက် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0756,12,ဘူမိရူပဗေဒလထ (၅),ဘူမိရူပဗေဒလထ (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0757,12,ဘူမိဓာတုဗေဒလထ (၅),ဘူမိဓာတုဗေဒလထ (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0758,12,သတ္တုဗေဒလထ (၅),သတ္တုဗေဒလထ (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0759,12,သတ္တုတွင်းလက်ထောက် (၅),သတ္တုတွင်းလက်ထောက် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0760,12,ပုံဆွဲ(၅),ပုံဆွဲ(၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0761,12,ပုံထုတ် (၅),ပုံထုတ် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0762,12,ခန့်မှန်း (၅),ခန့်မှန်း (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0763,12,လက်သမား (၅),လက်သမား (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0764,12,ပန်းရန် (၅),ပန်းရန် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0765,12,ဆင်ပဲ့ချိတ်လှံကိုင်,ဆင်ပဲ့ချိတ်လှံကိုင်," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0766,12,ဝိုင်းဆရာ,ဝိုင်းဆရာ," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0767,12,ဖောင်ထိန်းအကူ,ဖောင်ထိန်းအကူ," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0768,12,လွှသွေး (၅),လွှသွေး (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0769,12,ဓားသွေး (၅),ဓားသွေး (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0770,12,သစ်စစ် (၅),သစ်စစ် (၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0771,12,သစ်စာရင်းကိုင်(၅),သစ်စာရင်းကိုင်(၅)," 162,000 "," 2,000 "," 172,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
